,player,player_link,number,class,pos,height,weight,hometown,high_school,rsci,summary,season,date_game,school_name,game_location,opp_name,game_type,game_result,gs,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
678,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2018-12-22,Kansas,@,Arizona State,REG,L,0,8,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,1,1,2,0
679,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2018-12-29,Kansas,,Eastern Michigan,REG,W,0,11,2,3,.667,2,3,.667,0,0,,0,0,,1,5,6,2,0,0,0,4,4
680,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-02,Kansas,,Oklahoma,REG,W,0,4,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
681,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-05,Kansas,@,Iowa State,REG,L,0,7,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
682,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-09,Kansas,,TCU,REG,W,0,10,1,1,1.000,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,0,2
683,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-12,Kansas,@,Baylor,REG,W,0,3,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,2,0
684,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-14,Kansas,,Texas,REG,W,0,6,0,1,.000,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0
685,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-19,Kansas,@,West Virginia,REG,L,0,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
686,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-01-29,Kansas,@,Texas,REG,L,0,14,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,3,0
687,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-02,Kansas,,Texas Tech,REG,W,0,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0
688,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-05,Kansas,@,Kansas State,REG,L,0,14,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,3,2,5,0,0,0,0,2,6
689,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-09,Kansas,,Oklahoma State,REG,W,0,20,2,3,.667,2,2,1.000,0,1,.000,2,5,.400,5,4,9,1,1,2,0,5,6
690,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-11,Kansas,@,TCU,REG,W,0,22,2,4,.500,2,3,.667,0,1,.000,0,1,.000,3,3,6,0,1,3,0,5,4
691,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-16,Kansas,,West Virginia,REG,W,0,23,2,3,.667,2,3,.667,0,0,,1,2,.500,1,6,7,1,1,3,1,3,5
692,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-23,Kansas,@,Texas Tech,REG,L,0,11,1,1,1.000,1,1,1.000,0,0,,0,0,,2,2,4,1,1,0,1,1,2
693,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-02-25,Kansas,,Kansas State,REG,W,0,31,3,5,.600,2,3,.667,1,2,.500,2,5,.400,1,4,5,2,0,3,1,2,9
694,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-02,Kansas,@,Oklahoma State,REG,W,0,17,2,3,.667,2,3,.667,0,0,,3,3,1.000,0,1,1,3,1,1,0,1,7
695,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-05,Kansas,@,Oklahoma,REG,L,0,17,0,2,.000,0,2,.000,0,0,,0,0,,2,2,4,0,0,0,2,4,0
696,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-09,Kansas,,Baylor,REG,W,0,18,1,4,.250,1,4,.250,0,0,,2,4,.500,2,2,4,0,0,1,2,3,4
697,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-14,Kansas,N,Texas,CTOURN,W,0,12,0,2,.000,0,2,.000,0,0,,0,0,,1,2,3,0,0,3,0,2,0
698,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-15,Kansas,N,West Virginia,CTOURN,W,0,15,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,0,0,0,0,4,3,3,4
699,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-16,Kansas,N,Iowa State,CTOURN,L,0,11,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,2,0,1,0
700,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-21,Kansas,N,Northeastern,NCAA,W,0,13,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,6,7,0,1,1,1,1,5
701,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2018-19,2019-03-23,Kansas,N,Auburn,NCAA,L,0,9,0,0,,0,0,,0,0,,0,1,.000,0,2,2,0,0,0,0,0,0
702,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-11-26,Kansas,N,Gonzaga,REG,L,0,9,2,2,1.000,2,2,1.000,0,0,,0,0,,0,4,4,0,0,1,0,1,4
703,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-11-27,Kansas,N,St. Joseph's,REG,W,0,5,0,0,,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,1,1,1
704,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-01,Kansas,N,Kentucky,REG,W,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
705,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-03,Kansas,,Washburn,REG,W,0,11,2,5,.400,2,5,.400,0,0,,0,0,,2,3,5,0,0,3,0,1,4
706,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-05,Kansas,,North Dakota State,REG,W,0,3,2,2,1.000,2,2,1.000,0,0,,0,0,,2,1,3,0,0,0,1,1,4
707,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-08,Kansas,,Creighton,REG,W,0,6,0,2,.000,0,2,.000,0,0,,2,2,1.000,2,1,3,0,0,0,0,1,2
708,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-11,Kansas,,Omaha,REG,W,0,14,4,5,.800,3,4,.750,1,1,1.000,5,6,.833,4,3,7,0,0,3,2,3,14
709,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-17,Kansas,@,Texas Tech,REG,W,0,6,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
710,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2020-12-22,Kansas,,West Virginia,REG,W,0,8,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0
711,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-02,Kansas,,Texas,REG,L,0,14,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,3,0
712,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-05,Kansas,@,TCU,REG,W,0,17,2,6,.333,2,5,.400,0,1,.000,0,1,.000,4,1,5,0,1,1,2,1,4
713,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-09,Kansas,,Oklahoma,REG,W,0,15,3,3,1.000,3,3,1.000,0,0,,1,3,.333,0,0,0,0,0,2,0,2,7
714,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-12,Kansas,@,Oklahoma State,REG,L,0,9,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,1,1,0,0,1,0,0,3
715,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-18,Kansas,@,Baylor,REG,L,0,17,4,7,.571,4,6,.667,0,1,.000,0,0,,3,1,4,1,0,0,2,3,8
716,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-23,Kansas,@,Oklahoma,REG,L,0,12,3,4,.750,3,4,.750,0,0,,0,0,,1,2,3,0,0,0,0,3,6
717,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-28,Kansas,,TCU,REG,W,0,14,1,2,.500,1,2,.500,0,0,,0,1,.000,2,2,4,1,0,3,1,1,2
718,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-01-30,Kansas,@,Tennessee,REG,L,0,9,1,3,.333,1,2,.500,0,1,.000,0,0,,1,1,2,0,1,0,2,3,2
719,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-02,Kansas,,Kansas State,REG,W,0,17,1,5,.200,1,4,.250,0,1,.000,2,2,1.000,3,2,5,0,1,1,1,2,4
720,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-06,Kansas,@,West Virginia,REG,L,0,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0
721,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-08,Kansas,,Oklahoma State,REG,W,0,9,0,2,.000,0,2,.000,0,0,,1,2,.500,1,1,2,0,0,3,0,0,1
722,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-11,Kansas,,Iowa State,REG,W,0,18,1,3,.333,1,3,.333,0,0,,1,2,.500,0,3,3,0,0,0,0,1,3
723,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-13,Kansas,@,Iowa State,REG,W,0,15,1,6,.167,1,6,.167,0,0,,0,0,,0,2,2,0,0,0,0,1,2
724,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-17,Kansas,@,Kansas State,REG,W,0,13,2,3,.667,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,1,3,4
725,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-20,Kansas,,Texas Tech,REG,W,0,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,2,0
726,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-23,Kansas,@,Texas,REG,L,0,5,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,1,1,1,2
727,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-02-27,Kansas,,Baylor,REG,W,0,13,2,2,1.000,2,2,1.000,0,0,,0,0,,2,2,4,0,0,1,1,2,4
728,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-03-04,Kansas,,UTEP,REG,W,0,10,1,2,.500,1,2,.500,0,0,,0,1,.000,0,2,2,0,0,1,1,2,2
729,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-03-11,Kansas,,Oklahoma,CTOURN,W,0,20,5,10,.500,4,8,.500,1,2,.500,0,1,.000,2,2,4,1,0,0,3,3,11
730,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-03-20,Kansas,N,Eastern Washington,NCAA,W,1,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2
731,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2020-21,2021-03-22,Kansas,N,USC,NCAA,L,0,11,1,2,.500,1,2,.500,0,0,,2,2,1.000,1,1,2,0,0,0,1,0,4
732,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-11-09,Kansas,N,Michigan State,REG,W,0,10,2,2,1.000,2,2,1.000,0,0,,0,0,,1,2,3,0,0,1,0,4,4
733,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-11-12,Kansas,,Tarleton State,REG,W,0,9,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,1,0,0,2,2,2
734,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-11-18,Kansas,,Stony Brook,REG,W,0,11,3,5,.600,3,5,.600,0,0,,0,0,,0,1,1,0,0,2,0,1,6
735,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-11-25,Kansas,N,North Texas,REG,W,0,14,3,5,.600,3,5,.600,0,0,,2,2,1.000,0,3,3,0,0,0,1,3,8
736,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-11-26,Kansas,N,Dayton,REG,L,0,11,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,0,1,0,1,3,2
737,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-11-28,Kansas,N,Iona,REG,W,0,15,4,8,.500,4,8,.500,0,0,,2,4,.500,3,3,6,1,0,0,0,2,10
738,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-12-03,Kansas,@,St. John's (NY),REG,W,0,7,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,0,0,1,1,4,0
739,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-12-07,Kansas,,UTEP,REG,W,0,13,3,3,1.000,3,3,1.000,0,0,,2,2,1.000,0,4,4,0,0,0,1,2,8
740,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-12-11,Kansas,,Missouri,REG,W,0,12,3,5,.600,3,5,.600,0,0,,3,4,.750,2,0,2,1,0,2,2,5,9
741,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-12-18,Kansas,,Stephen F. Austin,REG,W,0,26,2,4,.500,2,4,.500,0,0,,2,2,1.000,4,2,6,1,1,2,3,3,6
742,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2021-12-29,Kansas,,Nevada,REG,W,0,11,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,3,2,2
743,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-01,Kansas,,George Mason,REG,W,0,22,7,7,1.000,7,7,1.000,0,0,,0,2,.000,3,1,4,1,0,0,1,0,14
744,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-04,Kansas,@,Oklahoma State,REG,W,1,15,3,5,.600,3,5,.600,0,0,,0,0,,0,4,4,0,0,4,1,2,6
745,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-08,Kansas,@,Texas Tech,REG,L,1,10,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,3,0
746,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-11,Kansas,,Iowa State,REG,W,0,20,2,4,.500,2,4,.500,0,0,,0,0,,2,2,4,1,1,3,1,2,4
747,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-15,Kansas,,West Virginia,REG,W,0,9,1,2,.500,1,2,.500,0,0,,0,1,.000,1,1,2,0,0,0,0,1,2
748,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-18,Kansas,@,Oklahoma,REG,W,0,14,4,5,.800,4,5,.800,0,0,,1,2,.500,2,4,6,0,0,0,0,0,9
749,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-22,Kansas,@,Kansas State,REG,W,0,8,1,1,1.000,1,1,1.000,0,0,,0,0,,2,1,3,1,0,0,0,3,2
750,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-24,Kansas,,Texas Tech,REG,W,0,10,2,2,1.000,2,2,1.000,0,0,,0,0,,1,1,2,0,0,1,2,4,4
751,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-01-29,Kansas,,Kentucky,REG,L,0,13,2,5,.400,2,5,.400,0,0,,2,2,1.000,4,3,7,0,0,0,0,1,6
752,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-02-01,Kansas,@,Iowa State,REG,W,0,8,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,3,2,2
753,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-02-05,Kansas,,Baylor,REG,W,0,15,4,4,1.000,4,4,1.000,0,0,,0,2,.000,1,4,5,0,0,2,0,3,8
754,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-02-07,Kansas,@,Texas,REG,L,0,6,0,1,.000,0,1,.000,0,0,,0,2,.000,0,2,2,0,0,0,0,2,0
755,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-02-12,Kansas,,Oklahoma,REG,W,0,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,2,0
756,Mitch Lightfoot,/cbb/players/mitch-lightfoot-1.html,44,SR,F,6-8,225,"Gilbert, AZ",Ironwood Ridge High School,," 4.9 Pts, 2.9 Reb, 0.4 Ast",2021-22,2022-02-14,Kansas,,Oklahoma State,REG,W,0,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
